0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,22.61,31.06,12.23,0.02,28.76,16.49,5.78,3.94,17.02,1.00
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.66,16.21,13.18,0.00,31.29,18.10,6.82,4.75,17.14,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.58,26.58,28.48,13.60,0.00,33.41,19.78,7.39,5.56,18.67,1.84
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.29,26.85,34.34,12.80,0.00,33.30,20.49,7.50,5.75,20.57,3.63
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,83.37,27.60,46.71,11.72,0.00,33.49,21.73,7.18,5.69,23.32,4.61
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,76.10,26.43,66.86,9.01,0.00,30.97,21.96,6.02,4.85,25.21,4.62
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.48,24.84,87.22,8.14,0.00,28.94,20.80,5.27,4.44,24.24,5.80
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.25,24.52,76.24,8.27,0.00,28.67,20.40,5.42,4.42,23.34,6.74
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,161.38,25.21,64.07,9.29,0.00,29.90,20.59,5.79,4.60,23.20,6.35
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,314.38,24.90,46.76,9.15,0.00,29.49,20.32,5.69,4.17,22.75,10.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,180.44,24.35,55.06,9.69,0.00,29.23,19.54,5.15,3.80,22.12,6.08
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.50,23.12,47.56,10.73,0.00,28.51,17.78,5.15,3.63,19.63,3.25
0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,23.53,23.82,12.23,0.00,29.68,17.41,5.96,4.03,18.28,0.03
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,25.72,17.86,13.18,0.00,32.33,19.15,6.81,4.86,18.82,0.15
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.19,27.92,21.18,13.60,0.00,34.74,21.09,7.57,5.75,20.09,0.16
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.81,28.91,30.16,12.80,0.00,35.36,22.53,7.72,6.01,22.82,3.97
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,125.06,28.07,51.58,11.72,0.00,33.96,22.21,7.17,5.75,23.94,5.80
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,59.41,26.26,75.43,9.01,0.00,30.80,21.74,5.89,4.84,25.21,3.93
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,214.57,24.55,81.26,8.14,0.00,28.66,20.51,5.36,4.42,23.29,9.19
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.60,24.76,76.35,8.27,0.00,28.91,20.64,5.43,4.45,23.34,8.55
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,144.88,24.59,74.17,9.29,0.00,29.28,19.97,5.58,4.53,23.20,8.14
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,219.25,24.51,60.50,9.15,0.00,29.09,19.95,5.39,4.10,22.75,9.37
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57.15,23.91,44.86,9.69,0.00,28.79,19.10,5.35,3.76,21.00,3.89
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.44,22.48,45.40,10.73,0.00,27.87,17.14,5.17,3.57,18.46,2.42
0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,22.70,22.68,12.23,0.14,28.85,16.62,5.96,3.96,16.98,0.04
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.57,24.47,18.68,13.18,0.00,31.10,17.92,6.73,4.72,17.57,1.13
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.56,27.49,27.00,13.60,0.00,34.31,20.71,7.43,5.67,19.83,0.16
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.58,27.89,33.22,12.80,0.00,34.34,21.52,7.65,5.88,21.75,3.92
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,226.05,25.82,59.38,11.72,0.00,31.71,19.99,6.91,5.45,22.05,6.78
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,73.12,24.77,66.85,9.01,0.00,29.32,20.27,5.91,4.67,23.47,4.59
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,99.26,24.24,84.33,8.14,0.00,28.35,20.20,5.25,4.40,23.32,6.09
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.21,24.56,71.26,8.27,0.00,28.71,20.44,5.50,4.43,23.34,4.86
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.09,25.22,60.32,9.29,0.00,29.91,20.61,5.87,4.60,23.20,5.97
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,194.14,24.70,58.75,9.15,0.00,29.28,20.13,5.46,4.14,22.75,9.02
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,67.57,23.53,36.84,9.69,0.00,28.42,18.73,5.50,3.72,20.59,2.85
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.64,22.09,41.60,10.73,0.01,27.48,16.74,5.21,3.54,18.46,1.02
0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,23.17,23.04,12.23,0.00,29.32,17.08,5.94,3.99,17.43,0.04
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,25.03,36.93,13.18,0.00,31.66,18.45,6.46,4.78,17.79,1.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.07,26.54,20.46,13.60,0.00,33.37,19.77,7.52,5.55,18.67,0.07
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.11,28.09,33.22,12.80,0.00,34.48,21.68,7.61,5.91,22.13,4.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,73.29,26.86,46.22,11.72,0.00,32.73,20.97,7.24,5.60,23.33,4.88
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,89.69,24.39,84.61,9.01,0.00,28.93,19.92,5.58,4.62,23.32,4.78
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,99.86,24.06,79.21,8.14,0.00,28.17,20.01,5.35,4.37,23.77,6.44
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.46,24.07,73.16,8.27,0.00,28.22,19.95,5.44,4.38,23.34,8.07
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,132.48,24.91,63.67,9.29,0.00,29.60,20.29,5.79,4.57,23.20,8.91
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,291.83,24.34,60.58,9.15,0.00,28.93,19.78,5.40,4.10,22.75,9.17
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13.40,23.75,39.67,9.69,0.00,28.64,18.88,5.45,3.75,20.99,2.42
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,21.90,35.44,10.73,0.01,27.29,16.56,5.32,3.51,18.46,1.48
0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,23.20,36.97,12.23,0.00,29.34,17.11,5.65,3.99,18.27,0.37
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,26.06,19.39,13.18,0.00,32.66,19.48,6.81,4.90,18.70,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.65,27.43,27.89,13.60,0.00,34.25,20.63,7.47,5.66,19.56,1.24
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.72,28.13,39.50,12.80,0.00,34.54,21.72,7.51,5.91,21.87,5.22
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,71.60,27.40,45.97,11.72,0.00,33.29,21.54,7.26,5.66,23.34,4.86
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,35.69,25.16,84.44,9.01,0.00,29.70,20.70,5.61,4.71,23.54,4.24
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,97.21,24.73,82.74,8.14,0.00,28.83,20.69,5.34,4.43,23.31,7.11
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.21,24.16,76.56,8.27,0.00,28.31,20.04,5.38,4.39,23.34,4.88
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,150.75,25.32,68.42,9.29,0.00,30.01,20.72,5.72,4.60,23.20,7.90
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,165.14,24.21,60.91,9.15,0.00,28.80,19.64,5.39,4.08,22.75,8.61
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32.04,23.77,45.88,9.69,0.00,28.66,18.91,5.33,3.75,21.47,3.43
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,22.21,44.84,10.73,0.01,27.60,16.87,5.15,3.55,18.46,1.28
0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,23.35,34.91,12.23,0.00,29.49,17.23,5.78,4.01,18.10,0.49
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,24.13,24.29,13.18,0.00,30.76,17.53,6.64,4.68,18.05,0.12
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.70,27.28,26.14,13.60,0.00,34.08,20.46,7.42,5.64,19.73,0.64
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.39,28.56,29.63,12.80,0.00,34.95,22.15,7.71,5.98,21.89,1.47
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,218.10,27.50,56.99,11.72,0.00,33.35,21.63,7.05,5.66,23.32,7.36
0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,160.31,25.29,79.28,9.01,0.00,29.83,20.79,5.73,4.73,23.60,5.53
0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.80,24.93,73.37,8.14,0.00,29.03,20.89,5.50,4.44,23.91,3.93
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.27,24.72,71.76,8.27,0.00,28.87,20.60,5.50,4.44,23.39,5.03
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,60.21,25.87,55.25,9.29,0.00,30.56,21.27,5.99,4.66,24.92,4.72
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,183.97,25.09,60.42,9.15,0.00,29.68,20.53,5.47,4.17,22.75,9.42
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35.17,23.67,41.47,9.69,0.00,28.55,18.84,5.41,3.73,20.61,3.49
0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.54,22.78,36.10,10.73,0.00,28.17,17.40,5.35,3.60,18.46,1.05
